user_id,session_id,timestamp,gender,age_group,body_type,skin_tone,height,style_preference,budget_level,preferred_brand,clothing_type,fabric,primary_color,pattern,occasion,mood,season,weather,price_usd,satisfaction_score,trend_score,comfort_score,sustainability_score,quality_score,fit_score,views,likes,shares,saves,tryon_count,purchased,embedding_1,embedding_2,embedding_3,month,total_score,recommendation_priority,outfit_description
INZ_010353,509a8ebe3b32,2023-03-05,Female,18-24,Pear,Light,"5'9""-5'11""",Athleisure,Mid-range,Balmain,Top,Leather,White,Plaid,Gym,Sophisticated,Spring,Cloudy,136.62,0.557,0.038,0.483,0.03,0.923,0.901,79,23,4,14,9,0,-0.7493,-2.9873,0.6945,3,0.504,Medium,Athleisure Top in White - Perfect for Gym
INZ_010354,e55ee0276fa0,2023-03-16,Gender-fluid,18-24,Apple,Dark,"5'6""-5'8""",Classic,Budget,Prada,Jacket,Wool,Gray,Polka Dot,Gala,Energetic,Summer,Sunny,212.51,0.353,0.414,0.301,0.995,0.474,0.886,95,26,3,13,7,0,-0.3813,-2.2019,-1.1372,3,0.388,Medium,Classic Jacket in Gray - Perfect for Gala
INZ_010355,93502247a8c2,2023-01-24,Female,25-34,Pear,Medium,"5'3""-5'5""",Edgy,Budget,Prada,Dress,Linen,Gray,Solid,Business,Artistic,Winter,Rainy,468.0,0.398,0.009,0.496,0.223,0.457,0.668,99,17,4,13,8,1,-1.8189,-0.8077,0.4474,1,0.335,Medium,Edgy Dress in Gray - Perfect for Business
INZ_010356,7a3bcab59222,2023-03-23,Gender-fluid,35-44,Hourglass,Dark,"5'9""-5'11""",Classic,Premium,Versace,Blouse,Velvet,Brown,Floral,Vacation,Happy,Spring,Snowy,52.74,0.343,0.848,0.81,0.181,0.524,0.903,97,26,3,10,9,0,-0.5196,0.3283,1.1929,3,0.608,High,Classic Blouse in Brown - Perfect for Vacation
INZ_010357,c11c783fbfcf,2023-03-03,Female,45-54,Rectangle,Medium,"5'6""-5'8""",Streetwear,Budget,Mango,Sweater,Leather,Beige,Plaid,Date Night,Romantic,Summer,Snowy,126.73,0.815,0.485,0.737,0.986,0.971,0.523,106,21,6,15,7,0,0.6703,-0.6871,1.2117,3,0.756,High,Streetwear Sweater in Beige - Perfect for Date Night
INZ_010358,78d920b36804,2023-10-28,Male,55+,Hourglass,Dark,"5'9""-5'11""",Minimalist,Premium,Nike,Shorts,Wool,Beige,Geometric,Casual,Artistic,Fall,Snowy,415.25,0.798,0.974,0.608,0.052,0.668,0.907,109,14,6,10,6,0,1.0575,0.1195,0.8122,10,0.772,High,Minimalist Shorts in Beige - Perfect for Casual
INZ_010359,3bb16bee4a9f,2023-02-05,Gender-fluid,18-24,Hourglass,Olive,"5'3""-5'5""",Romantic,Budget,Gucci,Sweater,Linen,Purple,Animal Print,Brunch,Bold,Spring,Rainy,349.27,0.342,0.244,0.767,0.696,0.974,0.555,114,24,7,10,9,0,0.873,-0.3864,0.6092,2,0.56,Medium,Romantic Sweater in Purple - Perfect for Brunch
INZ_010360,34aca543f7b1,2023-06-30,Male,35-44,Inverted Triangle,Dark,"5'6""-5'8""",Romantic,Mid-range,Adidas,Skirt,Wool,Beige,Solid,Brunch,Bold,Fall,Rainy,276.48,0.413,0.498,0.665,0.842,0.831,0.672,124,11,4,14,11,0,1.7127,1.5876,-0.1306,6,0.589,Medium,Romantic Skirt in Beige - Perfect for Brunch
INZ_010361,dea6406ae783,2023-01-13,Gender-fluid,35-44,Rectangle,Light,"5'0""-5'2""",Romantic,Budget,Versace,Coat,Leather,Blue,Polka Dot,Business,Playful,Fall,Sunny,303.8,0.678,0.813,0.597,0.678,0.719,0.812,71,15,6,20,8,0,-0.0076,1.0409,0.2603,1,0.706,High,Romantic Coat in Blue - Perfect for Business
INZ_010362,186aa4eea4da,2023-06-28,Gender-fluid,25-34,Inverted Triangle,Olive,"6'0""-6'2""",Minimalist,Mid-range,Mango,Sweater,Silk,Beige,Floral,Formal,Relaxed,Fall,Cloudy,93.25,0.732,0.22,0.389,0.245,0.777,0.836,81,20,3,12,10,0,-0.477,2.5116,0.3247,6,0.547,Medium,Minimalist Sweater in Beige - Perfect for Formal
INZ_010363,f1dac0884f6b,2023-09-06,Non-binary,55+,Pear,Olive,"5'0""-5'2""",Romantic,Budget,Zara,Shorts,Wool,Orange,Animal Print,Formal,Confident,Summer,Sunny,331.99,0.561,0.416,0.569,0.144,0.991,0.641,85,32,7,12,7,0,-0.017,0.0815,0.6968,9,0.634,High,Romantic Shorts in Orange - Perfect for Formal
INZ_010364,838497710d48,2023-07-13,Female,18-24,Athletic,Medium,"5'9""-5'11""",Edgy,Premium,Uniqlo,Jacket,Leather,Brown,Animal Print,Gala,Sophisticated,Spring,Cloudy,209.55,0.62,0.866,0.361,0.742,0.445,0.724,95,21,5,9,7,0,-0.1738,-0.5677,0.1345,7,0.586,Medium,Edgy Jacket in Brown - Perfect for Gala
INZ_010365,f04a296cfc40,2023-05-20,Male,45-54,Pear,Tan,"5'3""-5'5""",Athleisure,Budget,Prada,Coat,Silk,Navy,Plaid,Formal,Artistic,Fall,Windy,498.28,0.989,0.685,0.727,0.381,0.564,0.751,82,20,4,10,7,0,0.3698,0.9283,0.0102,5,0.754,High,Athleisure Coat in Navy - Perfect for Formal
INZ_010366,9c3f05af0d86,2023-05-25,Male,25-34,Rectangle,Light,"6'0""-6'2""",Romantic,Luxury,Nike,Top,Cotton,Yellow,Floral,Brunch,Romantic,Fall,Rainy,32.92,0.545,0.65,0.911,0.906,0.986,0.98,96,25,4,14,7,0,-2.0352,1.3328,-0.6172,5,0.755,High,Romantic Top in Yellow - Perfect for Brunch
INZ_010367,8920aa12d389,2023-10-16,Male,18-24,Apple,Olive,"5'3""-5'5""",Romantic,Mid-range,Mango,Blouse,Wool,Gray,Polka Dot,Party,Relaxed,Spring,Cloudy,475.8,0.492,0.574,0.392,0.184,0.758,0.765,107,26,5,9,12,0,-1.5567,0.4613,-1.2929,10,0.559,Medium,Romantic Blouse in Gray - Perfect for Party
INZ_010368,09c740ef0174,2023-11-24,Female,18-24,Pear,Tan,"5'9""-5'11""",Bohemian,Mid-range,Gucci,Blouse,Silk,Brown,Solid,Interview,Relaxed,Fall,Cloudy,132.5,0.725,0.526,0.771,0.084,0.759,0.694,109,20,7,10,11,0,-0.1979,-0.3191,-0.1551,11,0.693,High,Bohemian Blouse in Brown - Perfect for Interview
INZ_010369,d6fbde99194d,2023-08-22,Non-binary,35-44,Hourglass,Tan,"5'3""-5'5""",Athleisure,Mid-range,Uniqlo,Dress,Wool,Pink,Solid,Date Night,Confident,Summer,Snowy,180.75,0.57,0.476,0.45,0.148,0.794,0.831,89,14,5,5,13,0,0.8353,-0.587,0.7027,8,0.578,Medium,Athleisure Dress in Pink - Perfect for Date Night
INZ_010370,46bd4a6bbc23,2023-05-26,Male,55+,Rectangle,Olive,"5'6""-5'8""",Edgy,Budget,Adidas,Jeans,Linen,Red,Striped,Interview,Romantic,Winter,Cloudy,48.99,0.587,0.108,0.432,0.333,0.955,0.848,94,24,8,11,5,0,1.364,0.1117,-0.6417,5,0.528,Medium,Edgy Jeans in Red - Perfect for Interview
INZ_010371,b6406750bd49,2023-09-03,Female,45-54,Rectangle,Medium,"5'6""-5'8""",Romantic,Luxury,Zara,Shorts,Denim,White,Striped,Formal,Sophisticated,Winter,Cloudy,325.06,0.919,0.367,0.856,0.675,0.901,0.847,97,17,5,17,10,0,-0.8123,-1.0376,0.1192,9,0.764,High,Romantic Shorts in White - Perfect for Formal
INZ_010372,afa1a0cd0838,2023-01-04,Gender-fluid,55+,Pear,Fair,"5'9""-5'11""",Bohemian,Luxury,Uniqlo,Jeans,Silk,White,Plaid,Interview,Happy,Fall,Rainy,294.82,0.795,0.495,0.689,0.866,0.619,0.842,96,23,4,11,11,0,-0.788,3.1753,0.9653,1,0.655,High,Bohemian Jeans in White - Perfect for Interview
INZ_010373,175c2ffd21f0,2023-12-31,Male,35-44,Pear,Olive,"5'3""-5'5""",Edgy,Premium,Nike,Jeans,Cotton,Red,Geometric,Wedding,Happy,Spring,Windy,400.71,0.607,0.968,0.959,0.37,0.443,0.937,92,22,4,11,5,0,-1.0828,-0.0851,-1.5334,12,0.727,High,Edgy Jeans in Red - Perfect for Wedding
INZ_010374,a0cb639a9ed2,2023-01-26,Male,45-54,Inverted Triangle,Medium,"5'9""-5'11""",Classic,Premium,Gucci,Jeans,Wool,Pink,Striped,Gym,Playful,Spring,Sunny,254.24,0.585,0.332,0.988,0.644,0.914,0.536,83,24,4,9,6,0,-1.8773,-0.1265,-0.3621,1,0.685,High,Classic Jeans in Pink - Perfect for Gym
INZ_010375,90cc4f02edce,2023-01-01,Non-binary,45-54,Inverted Triangle,Light,"6'0""-6'2""",Classic,Premium,Prada,Pants,Linen,Purple,Plaid,Casual,Happy,Spring,Snowy,342.96,0.575,0.214,0.757,0.045,0.433,0.889,96,24,1,6,17,0,1.541,0.7841,-1.2162,1,0.486,Medium,Classic Pants in Purple - Perfect for Casual
INZ_010376,4db30429f580,2023-03-13,Male,25-34,Hourglass,Medium,"5'3""-5'5""",Romantic,Luxury,Nike,Sweater,Leather,Blue,Floral,Gala,Energetic,Winter,Windy,477.03,0.989,0.025,0.582,0.628,0.852,0.894,87,16,3,11,5,1,-0.6133,-0.0234,0.3875,3,0.632,High,Romantic Sweater in Blue - Perfect for Gala
INZ_010377,f43ba4222bab,2023-08-04,Male,45-54,Rectangle,Tan,"5'6""-5'8""",Romantic,Mid-range,Zara,Skirt,Denim,Red,Solid,Formal,Relaxed,Fall,Rainy,217.79,0.697,0.467,0.505,0.424,0.921,0.868,109,21,4,6,6,1,0.3801,-0.1289,-0.9904,8,0.657,High,Romantic Skirt in Red - Perfect for Formal
INZ_010378,1c8e23dc9f9f,2023-10-15,Gender-fluid,18-24,Apple,Light,"5'0""-5'2""",Bohemian,Mid-range,Mango,Jeans,Denim,Gray,Striped,Wedding,Playful,Spring,Cloudy,247.41,0.862,0.217,0.412,0.585,0.596,0.865,100,25,5,11,4,0,0.664,0.2653,-0.5268,10,0.544,Medium,Bohemian Jeans in Gray - Perfect for Wedding
INZ_010379,3e3d1898b8dc,2023-08-26,Female,55+,Apple,Light,"5'6""-5'8""",Minimalist,Premium,Gucci,Coat,Denim,Pink,Plaid,Vacation,Energetic,Fall,Sunny,262.22,0.502,0.636,0.636,0.243,0.414,0.8,103,14,8,9,8,1,0.0797,1.4617,-2.4358,8,0.54,Medium,Minimalist Coat in Pink - Perfect for Vacation
INZ_010380,64139d84314f,2023-07-22,Female,55+,Rectangle,Fair,"5'3""-5'5""",Bohemian,Premium,Balmain,Top,Silk,Red,Polka Dot,Casual,Sophisticated,Summer,Rainy,278.31,0.798,0.56,0.627,0.451,0.852,0.572,115,13,2,17,9,0,0.7449,-0.1238,2.0515,7,0.718,High,Bohemian Top in Red - Perfect for Casual
INZ_010381,5cb418047199,2023-06-06,Non-binary,25-34,Hourglass,Fair,"5'3""-5'5""",Streetwear,Budget,Uniqlo,Coat,Cotton,Purple,Animal Print,Gym,Playful,Winter,Cloudy,140.28,0.79,0.563,0.301,0.302,0.429,0.819,114,10,3,8,7,0,1.7092,-1.1106,-0.0798,6,0.545,Medium,Streetwear Coat in Purple - Perfect for Gym
INZ_010382,fe59a67a37c8,2023-06-08,Gender-fluid,45-54,Inverted Triangle,Olive,"5'3""-5'5""",Minimalist,Budget,Adidas,T-shirt,Wool,Blue,Animal Print,Wedding,Energetic,Fall,Sunny,130.68,0.993,0.454,0.797,0.726,0.934,0.717,98,16,1,9,8,1,0.344,0.7588,0.8487,6,0.804,Top Priority,Minimalist T-shirt in Blue - Perfect for Wedding
INZ_010383,cd5483f86f80,2023-10-06,Female,35-44,Inverted Triangle,Medium,"5'3""-5'5""",Bohemian,Luxury,Prada,Coat,Velvet,Purple,Solid,Brunch,Bold,Summer,Windy,206.17,0.518,0.699,0.538,0.444,0.438,0.671,115,14,5,13,5,0,0.621,2.1535,-0.4291,10,0.547,Medium,Bohemian Coat in Purple - Perfect for Brunch
INZ_010384,8db82f88aea6,2023-12-07,Gender-fluid,18-24,Inverted Triangle,Olive,"6'0""-6'2""",Athleisure,Budget,Prada,Coat,Cotton,White,Floral,Formal,Artistic,Winter,Cloudy,433.95,0.662,0.617,0.893,0.297,0.894,0.552,105,31,5,16,4,1,0.226,-1.093,0.8214,12,0.755,High,Athleisure Coat in White - Perfect for Formal
INZ_010385,5d27081f5133,2023-08-11,Female,25-34,Apple,Fair,"5'0""-5'2""",Athleisure,Premium,Uniqlo,Blouse,Cotton,Navy,Striped,Vacation,Bold,Spring,Windy,413.56,0.65,0.775,0.576,0.735,0.682,0.573,116,22,6,11,8,0,-0.2637,-0.5954,0.5182,8,0.674,High,Athleisure Blouse in Navy - Perfect for Vacation
INZ_010386,6a4c97ce64bd,2023-09-12,Gender-fluid,45-54,Apple,Tan,"5'6""-5'8""",Streetwear,Premium,Zara,Blouse,Linen,Purple,Striped,Party,Confident,Summer,Cloudy,40.34,0.915,0.73,0.954,0.621,0.96,0.981,98,21,5,9,8,1,0.9036,0.2583,-2.1377,9,0.888,Top Priority,Streetwear Blouse in Purple - Perfect for Party
INZ_010387,c3f137771cec,2023-07-25,Non-binary,35-44,Hourglass,Fair,"6'0""-6'2""",Streetwear,Premium,Adidas,Shorts,Wool,Purple,Floral,Date Night,Relaxed,Winter,Rainy,407.4,0.485,0.115,0.794,0.515,0.891,0.972,102,19,3,8,7,1,-0.013,-1.1336,0.971,7,0.556,Medium,Streetwear Shorts in Purple - Perfect for Date Night
INZ_010388,1d105b1ee768,2023-06-02,Male,45-54,Apple,Medium,"5'9""-5'11""",Athleisure,Mid-range,Prada,Shorts,Wool,Navy,Animal Print,Business,Relaxed,Fall,Windy,161.45,0.569,0.974,0.591,0.099,0.492,0.63,91,16,8,6,2,0,-1.1156,-1.1654,-1.0532,6,0.655,High,Athleisure Shorts in Navy - Perfect for Business
INZ_010389,3275b9bda4c0,2023-10-21,Non-binary,25-34,Pear,Tan,"5'3""-5'5""",Romantic,Premium,Gucci,Jacket,Silk,Brown,Geometric,Casual,Playful,Winter,Windy,43.59,0.964,0.222,0.668,0.693,0.713,0.947,101,28,3,10,10,0,-0.3437,0.2079,2.0708,10,0.657,High,Romantic Jacket in Brown - Perfect for Casual
INZ_010390,ad6b406c0e69,2023-08-18,Female,35-44,Apple,Olive,"5'6""-5'8""",Athleisure,Budget,Zara,Top,Velvet,Red,Plaid,Gym,Relaxed,Winter,Windy,209.11,0.38,0.751,0.57,0.576,0.807,0.689,84,15,4,12,8,0,1.0532,-0.8322,1.2136,8,0.617,High,Athleisure Top in Red - Perfect for Gym
INZ_010391,caa0e91a26d9,2023-10-31,Non-binary,35-44,Inverted Triangle,Olive,"5'9""-5'11""",Edgy,Luxury,Nike,Pants,Linen,White,Floral,Vacation,Romantic,Summer,Cloudy,66.51,0.436,0.781,0.609,0.419,0.638,0.602,98,19,7,9,4,0,0.3527,2.2569,0.832,10,0.607,High,Edgy Pants in White - Perfect for Vacation
INZ_010392,a399a10a12cb,2023-08-19,Male,35-44,Hourglass,Fair,"5'0""-5'2""",Romantic,Budget,Prada,Pants,Denim,Pink,Animal Print,Formal,Artistic,Summer,Sunny,135.45,0.608,0.557,0.337,0.615,0.875,0.615,87,20,4,8,14,0,-0.3619,1.2976,0.389,8,0.608,High,Romantic Pants in Pink - Perfect for Formal
INZ_010393,ce23b7180d98,2023-06-08,Non-binary,35-44,Rectangle,Fair,"5'6""-5'8""",Bohemian,Mid-range,Mango,T-shirt,Leather,Orange,Solid,Date Night,Energetic,Spring,Rainy,379.2,0.607,0.11,0.467,0.405,0.554,0.982,109,21,6,11,12,0,0.8163,0.0501,0.5695,6,0.442,Medium,Bohemian T-shirt in Orange - Perfect for Date Night
INZ_010394,744d6134f2d4,2023-02-15,Female,45-54,Rectangle,Dark,"6'0""-6'2""",Athleisure,Budget,Prada,Top,Denim,Brown,Solid,Casual,Artistic,Summer,Cloudy,45.31,0.67,0.161,0.956,0.675,0.499,0.996,107,16,4,10,7,0,-0.1127,-0.7604,0.7325,2,0.557,Medium,Athleisure Top in Brown - Perfect for Casual
INZ_010395,59c3d022a732,2023-08-03,Female,35-44,Hourglass,Olive,"5'9""-5'11""",Classic,Budget,Versace,Jeans,Denim,Black,Polka Dot,Wedding,Happy,Fall,Cloudy,232.6,0.587,0.945,0.698,0.89,0.639,0.971,104,20,3,14,12,0,0.8526,-0.5348,1.0085,8,0.712,High,Classic Jeans in Black - Perfect for Wedding
INZ_010396,9b91cdc26c8e,2023-04-14,Non-binary,45-54,Pear,Olive,"5'6""-5'8""",Athleisure,Mid-range,H&M,Jeans,Velvet,Navy,Geometric,Business,Energetic,Summer,Rainy,116.06,0.674,0.47,0.308,0.618,0.765,0.946,84,18,2,13,9,0,1.5248,-2.5708,-1.1901,4,0.573,Medium,Athleisure Jeans in Navy - Perfect for Business
INZ_010397,88f714666360,2023-07-17,Male,35-44,Rectangle,Light,"6'0""-6'2""",Romantic,Budget,Mango,Top,Linen,Green,Polka Dot,Casual,Romantic,Fall,Sunny,226.05,0.863,0.365,0.998,0.971,0.969,0.951,107,22,2,15,9,0,-1.8919,-0.9154,1.2911,7,0.792,High,Romantic Top in Green - Perfect for Casual
INZ_010398,f7fa5ecdcd4b,2023-06-27,Non-binary,35-44,Inverted Triangle,Medium,"5'3""-5'5""",Edgy,Mid-range,Mango,Shorts,Cotton,Navy,Floral,Formal,Confident,Fall,Sunny,441.47,0.616,0.804,0.538,0.891,0.487,0.89,88,23,6,10,12,0,-1.7204,-3.3191,-0.5971,6,0.615,High,Edgy Shorts in Navy - Perfect for Formal
INZ_010399,e7c3d0fd0a3b,2023-08-07,Male,25-34,Rectangle,Light,"5'6""-5'8""",Romantic,Budget,Prada,T-shirt,Denim,Red,Animal Print,Brunch,Artistic,Winter,Rainy,409.45,0.342,0.219,0.96,0.954,0.773,0.698,103,16,4,15,13,0,0.4486,1.5471,0.2169,8,0.543,Medium,Romantic T-shirt in Red - Perfect for Brunch
INZ_010400,9f83c4f19f6b,2023-12-20,Gender-fluid,45-54,Rectangle,Light,"5'3""-5'5""",Romantic,Mid-range,Zara,Dress,Wool,Orange,Plaid,Business,Bold,Summer,Windy,217.28,0.986,0.539,0.966,0.808,0.51,0.956,106,18,7,4,3,0,0.6359,-2.1932,1.1027,12,0.751,High,Romantic Dress in Orange - Perfect for Business
INZ_010401,b6d345f38879,2023-01-18,Male,45-54,Inverted Triangle,Olive,"5'9""-5'11""",Athleisure,Luxury,H&M,Jacket,Cotton,Purple,Floral,Party,Sophisticated,Fall,Sunny,94.74,0.962,0.524,0.669,0.588,0.558,0.68,107,30,4,10,6,0,-0.2639,-0.0081,0.1919,1,0.693,High,Athleisure Jacket in Purple - Perfect for Party
INZ_010402,55e73023c8de,2023-05-12,Gender-fluid,55+,Apple,Dark,"5'9""-5'11""",Minimalist,Luxury,Mango,Skirt,Linen,Orange,Geometric,Interview,Artistic,Winter,Sunny,480.63,0.486,0.033,0.612,0.143,0.732,0.783,104,20,7,9,11,0,0.4876,1.1742,1.7248,5,0.459,Medium,Minimalist Skirt in Orange - Perfect for Interview
INZ_010403,017033d7f53b,2023-06-19,Non-binary,25-34,Pear,Medium,"5'9""-5'11""",Athleisure,Mid-range,Mango,Skirt,Denim,Orange,Polka Dot,Vacation,Relaxed,Winter,Rainy,254.55,0.4,0.54,0.592,0.04,0.637,0.635,86,25,3,5,8,0,-0.3383,-2.7223,1.6655,6,0.533,Medium,Athleisure Skirt in Orange - Perfect for Vacation
INZ_010404,01bb1bffaa73,2023-01-17,Male,45-54,Inverted Triangle,Olive,"5'3""-5'5""",Athleisure,Premium,Gucci,Skirt,Silk,Brown,Striped,Business,Playful,Fall,Cloudy,90.64,0.522,0.49,0.64,0.077,0.755,0.661,114,15,5,14,6,0,0.7954,-0.7146,-1.1542,1,0.596,Medium,Athleisure Skirt in Brown - Perfect for Business
INZ_010405,b7fbf278405a,2023-01-12,Gender-fluid,25-34,Inverted Triangle,Light,"5'3""-5'5""",Athleisure,Mid-range,Zara,Dress,Velvet,Red,Polka Dot,Gym,Romantic,Summer,Windy,138.85,0.804,0.686,0.728,0.299,0.935,0.537,109,26,2,13,5,0,1.311,0.8947,0.2843,1,0.792,High,Athleisure Dress in Red - Perfect for Gym
INZ_010406,c40a342d3aa8,2023-07-28,Gender-fluid,25-34,Athletic,Light,"6'0""-6'2""",Classic,Budget,H&M,Coat,Silk,Pink,Polka Dot,Brunch,Relaxed,Spring,Cloudy,417.85,0.931,0.804,0.383,0.699,0.737,0.898,98,18,5,7,5,0,1.7716,-0.5863,0.7666,7,0.741,High,Classic Coat in Pink - Perfect for Brunch
INZ_010407,c900fd147d6b,2023-05-06,Gender-fluid,25-34,Hourglass,Olive,"5'6""-5'8""",Streetwear,Premium,Balmain,Jeans,Velvet,Green,Polka Dot,Formal,Bold,Fall,Sunny,122.63,0.323,0.881,0.811,0.438,0.477,0.919,87,30,4,8,9,0,-0.8124,-1.2701,0.7851,5,0.599,Medium,Streetwear Jeans in Green - Perfect for Formal
INZ_010408,499a799e9378,2023-06-30,Female,18-24,Pear,Fair,"6'0""-6'2""",Minimalist,Premium,Mango,Jeans,Velvet,Yellow,Animal Print,Date Night,Sophisticated,Spring,Sunny,65.16,0.962,0.158,0.552,0.049,0.705,0.653,104,23,8,8,11,0,1.0854,0.8114,0.4136,6,0.615,High,Minimalist Jeans in Yellow - Perfect for Date Night
INZ_010409,c6f6260858fc,2023-06-11,Non-binary,45-54,Apple,Fair,"5'3""-5'5""",Athleisure,Premium,Mango,Skirt,Velvet,Purple,Floral,Interview,Happy,Summer,Snowy,167.01,0.321,0.168,0.657,0.776,0.604,0.587,105,10,9,10,8,0,-1.7278,-0.1535,-0.6142,6,0.421,Medium,Athleisure Skirt in Purple - Perfect for Interview
INZ_010410,5bd19a9631e9,2023-12-24,Gender-fluid,25-34,Athletic,Olive,"5'6""-5'8""",Athleisure,Mid-range,Adidas,Top,Silk,Brown,Geometric,Formal,Energetic,Spring,Cloudy,376.84,0.937,0.893,0.963,0.104,0.915,0.904,99,27,8,8,2,0,1.0801,0.3056,-0.8588,12,0.926,Top Priority,Athleisure Top in Brown - Perfect for Formal
INZ_010411,ce5568e5f20b,2023-04-23,Male,18-24,Inverted Triangle,Tan,"5'9""-5'11""",Edgy,Mid-range,H&M,Skirt,Velvet,Gray,Geometric,Gala,Sophisticated,Winter,Rainy,209.08,0.684,0.062,0.983,0.103,0.713,0.868,114,17,4,9,10,1,-1.5745,-0.1699,0.9846,4,0.596,Medium,Edgy Skirt in Gray - Perfect for Gala
INZ_010412,ebe23ee47f44,2023-08-29,Gender-fluid,18-24,Athletic,Tan,"6'0""-6'2""",Romantic,Premium,Zara,Pants,Leather,Purple,Striped,Gala,Artistic,Spring,Cloudy,110.79,0.422,0.687,0.4,0.282,0.52,0.668,95,17,2,11,4,0,0.9024,-0.8066,-0.2765,8,0.508,Medium,Romantic Pants in Purple - Perfect for Gala
INZ_010413,0357572b819c,2023-04-12,Female,35-44,Apple,Fair,"6'0""-6'2""",Streetwear,Mid-range,Mango,Skirt,Polyester,Pink,Geometric,Business,Sophisticated,Spring,Rainy,451.5,0.885,0.598,0.586,0.094,0.45,0.87,102,23,4,8,8,0,0.5797,-2.1402,2.9869,4,0.645,High,Streetwear Skirt in Pink - Perfect for Business
INZ_010414,961b76908c40,2023-01-20,Non-binary,35-44,Athletic,Medium,"6'0""-6'2""",Romantic,Luxury,Uniqlo,Blouse,Polyester,Navy,Polka Dot,Business,Happy,Fall,Sunny,273.01,0.783,0.666,0.517,0.552,0.833,0.923,117,24,5,14,13,0,1.584,1.3278,-0.696,1,0.713,High,Romantic Blouse in Navy - Perfect for Business
INZ_010415,5e20543cce3d,2023-10-29,Female,45-54,Athletic,Dark,"5'3""-5'5""",Streetwear,Budget,Zara,Sweater,Denim,Black,Plaid,Party,Relaxed,Spring,Sunny,479.35,0.977,0.978,0.46,0.294,0.624,0.994,94,10,7,8,7,0,0.2813,-0.3712,-1.3122,10,0.786,High,Streetwear Sweater in Black - Perfect for Party
INZ_010416,db20f95847e0,2023-07-17,Female,35-44,Athletic,Light,"5'6""-5'8""",Streetwear,Budget,Mango,T-shirt,Linen,Black,Geometric,Date Night,Romantic,Fall,Windy,473.8,0.531,0.327,0.854,0.959,0.942,0.974,88,14,4,7,7,0,-0.4684,0.2401,-0.9709,7,0.647,High,Streetwear T-shirt in Black - Perfect for Date Night
INZ_010417,970fda92e054,2023-05-20,Female,45-54,Inverted Triangle,Medium,"5'9""-5'11""",Classic,Budget,Nike,Jacket,Polyester,Yellow,Polka Dot,Wedding,Confident,Fall,Cloudy,312.07,0.413,0.694,0.388,0.398,0.706,0.601,95,27,7,9,6,0,-1.4636,1.0658,-0.4368,5,0.552,Medium,Classic Jacket in Yellow - Perfect for Wedding
INZ_010418,fbb604f66728,2023-10-17,Male,18-24,Inverted Triangle,Fair,"5'3""-5'5""",Edgy,Mid-range,Uniqlo,Skirt,Leather,Orange,Striped,Date Night,Romantic,Fall,Sunny,237.88,0.988,0.889,0.498,0.164,0.797,0.867,90,20,2,7,9,0,-1.2145,-0.2676,0.8783,10,0.818,Top Priority,Edgy Skirt in Orange - Perfect for Date Night
INZ_010419,05da28e376dd,2023-08-07,Non-binary,18-24,Hourglass,Olive,"5'9""-5'11""",Edgy,Budget,Uniqlo,Coat,Leather,Purple,Polka Dot,Wedding,Sophisticated,Fall,Windy,219.09,0.904,0.841,0.398,0.012,0.488,0.5,110,15,4,9,9,0,0.0159,1.298,0.0127,8,0.683,High,Edgy Coat in Purple - Perfect for Wedding
INZ_010420,caf06dffc227,2023-11-12,Non-binary,45-54,Rectangle,Tan,"5'0""-5'2""",Romantic,Luxury,Adidas,Jeans,Velvet,Beige,Animal Print,Party,Relaxed,Summer,Sunny,226.82,0.837,0.566,0.686,0.577,0.977,0.963,116,22,5,8,8,0,-1.3177,-1.7501,0.8876,11,0.774,High,Romantic Jeans in Beige - Perfect for Party
INZ_010421,3d1937078201,2023-04-06,Male,35-44,Pear,Fair,"5'0""-5'2""",Athleisure,Budget,Gucci,Shorts,Cotton,Black,Polka Dot,Gym,Romantic,Spring,Windy,35.09,0.602,0.797,0.341,0.545,0.839,0.805,105,20,10,4,3,0,-0.1543,-1.2183,-0.3344,4,0.658,High,Athleisure Shorts in Black - Perfect for Gym
INZ_010422,3e135314be88,2023-08-26,Non-binary,35-44,Hourglass,Medium,"5'9""-5'11""",Classic,Luxury,H&M,Sweater,Cotton,Purple,Floral,Date Night,Happy,Fall,Cloudy,347.64,0.731,0.479,0.516,0.393,0.704,0.942,100,18,6,6,13,0,0.2229,-0.4428,-0.7074,8,0.618,High,Classic Sweater in Purple - Perfect for Date Night
INZ_010423,3da608bc3965,2023-08-14,Female,45-54,Apple,Medium,"5'0""-5'2""",Edgy,Mid-range,Gucci,Top,Silk,Green,Geometric,Business,Energetic,Winter,Rainy,170.21,0.486,0.2,0.991,0.236,0.43,0.885,98,16,7,8,6,0,-0.1614,0.4229,-1.1452,8,0.502,Medium,Edgy Top in Green - Perfect for Business
INZ_010424,cd74d2c5f7b7,2023-02-10,Non-binary,55+,Athletic,Dark,"5'6""-5'8""",Streetwear,Mid-range,Zara,T-shirt,Leather,White,Geometric,Interview,Playful,Fall,Windy,179.69,0.329,0.142,0.331,0.656,0.899,0.785,121,26,1,10,9,1,1.176,1.9337,0.3206,2,0.425,Medium,Streetwear T-shirt in White - Perfect for Interview
